,2022（令和４）年,国民生活基礎調査,,,
,２健康票,第137表　総傷病数，性・年齢（３区分階級）・傷病（複数回答）・都道府県－21大都市（再掲）別,,,
,注：通院者には、入院者は含まない。,,,,
,傷病（複数回答）,総　　数,65歳以上,65歳以上人口数,65歳以上の傷病数と人口の割合
徳　　　島,眼の病気,36,27,258,10.5%
徳　　　島,耳の病気,9,6,258,2.3%
徳　　　島,高血圧症,112,84,258,32.6%
徳　　　島,脳卒中（脳出血、脳梗塞等）,7,6,258,2.3%
徳　　　島,狭心症・心筋梗塞,13,11,258,4.3%
徳　　　島,その他の循環器系の病気,16,12,258,4.7%
徳　　　島,急性鼻咽頭炎（かぜ）,2,1,258,0.4%
徳　　　島,アレルギー性鼻炎,16,6,258,2.3%
徳　　　島,慢性閉塞性肺疾患（COPD）,1,1,258,0.4%
徳　　　島,喘息,8,4,258,1.6%
徳　　　島,その他の呼吸器系の病気,7,4,258,1.6%
徳　　　島,胃・十二指腸の病気,13,9,258,3.5%
徳　　　島,肝臓・胆のうの病気,4,3,258,1.2%
徳　　　島,その他の消化器系の病気,10,7,258,2.7%
徳　　　島,歯の病気,34,18,258,7.0%
徳　　　島,アトピー性皮膚炎,5,1,258,0.4%
徳　　　島,その他の皮膚の病気,14,5,258,1.9%
徳　　　島,痛風,8,4,258,1.6%
徳　　　島,関節リウマチ,6,4,258,1.6%
徳　　　島,関節症,17,13,258,5.0%
徳　　　島,肩こり症,23,13,258,5.0%
徳　　　島,腰痛症,40,27,258,10.5%
徳　　　島,骨粗しょう症,14,12,258,4.7%
徳　　　島,腎臓の病気,9,7,258,2.7%
徳　　　島,前立腺肥大症,12,11,258,4.3%
徳　　　島,閉経期又は閉経後障害（更年期障害等）,2,0,258,0.0%
徳　　　島,骨折,5,4,258,1.6%
徳　　　島,骨折以外のけが・やけど,3,1,258,0.4%
徳　　　島,貧血・血液の病気,5,3,258,1.2%
徳　　　島,悪性新生物（がん）,7,4,258,1.6%
徳　　　島,妊娠・産褥（切迫流産、前置胎盤等）,0,-,258,#VALUE!
徳　　　島,不妊症,1,-,258,#VALUE!
徳　　　島,その他,19,6,258,2.3%
徳　　　島,不　明,1,1,258,0.4%
徳　　　島,不　　詳,2,2,258,0.8%
香　　　川,香　　　川,,,311,0.0%
香　　　川,通院者数,399,218,311,70.1%
香　　　川,糖尿病,55,40,311,12.9%
香　　　川,肥満症,5,3,311,1.0%
香　　　川,脂質異常症（高コレステロール血症等）,58,37,311,11.9%
香　　　川,甲状腺の病気,16,9,311,2.9%
香　　　川,うつ病やその他のこころの病気,17,4,311,1.3%
香　　　川,認知症,7,7,311,2.3%
香　　　川,パーキンソン病,3,2,311,0.6%
香　　　川,その他の神経の病気（神経痛・麻痺等）,7,4,311,1.3%
香　　　川,眼の病気,50,37,311,11.9%
香　　　川,耳の病気,10,6,311,1.9%
香　　　川,高血圧症,138,102,311,32.8%
香　　　川,脳卒中（脳出血、脳梗塞等）,10,8,311,2.6%
香　　　川,狭心症・心筋梗塞,17,14,311,4.5%
香　　　川,その他の循環器系の病気,22,17,311,5.5%
香　　　川,急性鼻咽頭炎（かぜ）,1,0,311,0.0%
香　　　川,アレルギー性鼻炎,23,6,311,1.9%
香　　　川,慢性閉塞性肺疾患（COPD）,3,2,311,0.6%
香　　　川,喘息,13,5,311,1.6%
香　　　川,その他の呼吸器系の病気,11,8,311,2.6%
香　　　川,胃・十二指腸の病気,16,11,311,3.5%
香　　　川,肝臓・胆のうの病気,9,6,311,1.9%
香　　　川,その他の消化器系の病気,12,8,311,2.6%
香　　　川,歯の病気,44,25,311,8.0%
香　　　川,アトピー性皮膚炎,13,1,311,0.3%
香　　　川,その他の皮膚の病気,18,8,311,2.6%
香　　　川,痛風,8,5,311,1.6%
香　　　川,関節リウマチ,9,7,311,2.3%
香　　　川,関節症,21,14,311,4.5%
香　　　川,肩こり症,33,18,311,5.8%
香　　　川,腰痛症,48,31,311,10.0%
香　　　川,骨粗しょう症,18,16,311,5.1%
香　　　川,腎臓の病気,15,10,311,3.2%
香　　　川,前立腺肥大症,13,12,311,3.9%
香　　　川,閉経期又は閉経後障害（更年期障害等）,2,0,311,0.0%
香　　　川,骨折,8,6,311,1.9%
香　　　川,骨折以外のけが・やけど,6,3,311,1.0%
香　　　川,貧血・血液の病気,8,5,311,1.6%
香　　　川,悪性新生物（がん）,11,8,311,2.6%
香　　　川,妊娠・産褥（切迫流産、前置胎盤等）,1,-,311,#VALUE!
香　　　川,不妊症,1,-,311,#VALUE!
香　　　川,その他,26,9,311,2.9%
香　　　川,不　明,1,0,311,0.0%
香　　　川,不　　詳,2,1,311,0.3%
愛　　　媛,愛　　　媛,,,442,0.0%
愛　　　媛,通院者数,561,309,442,69.9%
愛　　　媛,糖尿病,77,53,442,12.0%
愛　　　媛,肥満症,9,5,442,1.1%
愛　　　媛,脂質異常症（高コレステロール血症等）,90,58,442,13.1%
愛　　　媛,甲状腺の病気,21,12,442,2.7%
愛　　　媛,うつ病やその他のこころの病気,28,7,442,1.6%
愛　　　媛,認知症,9,9,442,2.0%
愛　　　媛,パーキンソン病,4,3,442,0.7%
愛　　　媛,その他の神経の病気（神経痛・麻痺等）,8,5,442,1.1%
愛　　　媛,眼の病気,81,63,442,14.3%
愛　　　媛,耳の病気,13,10,442,2.3%
愛　　　媛,高血圧症,202,148,442,33.5%
愛　　　媛,脳卒中（脳出血、脳梗塞等）,17,14,442,3.2%
愛　　　媛,狭心症・心筋梗塞,27,22,442,5.0%
愛　　　媛,その他の循環器系の病気,29,23,442,5.2%
愛　　　媛,急性鼻咽頭炎（かぜ）,2,0,442,0.0%
愛　　　媛,アレルギー性鼻炎,32,10,442,2.3%
愛　　　媛,慢性閉塞性肺疾患（COPD）,2,2,442,0.5%
愛　　　媛,喘息,16,7,442,1.6%
愛　　　媛,その他の呼吸器系の病気,13,9,442,2.0%
愛　　　媛,胃・十二指腸の病気,18,11,442,2.5%
愛　　　媛,肝臓・胆のうの病気,14,8,442,1.8%
愛　　　媛,その他の消化器系の病気,14,7,442,1.6%
愛　　　媛,歯の病気,68,38,442,8.6%
愛　　　媛,アトピー性皮膚炎,13,2,442,0.5%
愛　　　媛,その他の皮膚の病気,24,12,442,2.7%
愛　　　媛,痛風,16,9,442,2.0%
愛　　　媛,関節リウマチ,10,6,442,1.4%
愛　　　媛,関節症,32,23,442,5.2%
愛　　　媛,肩こり症,42,23,442,5.2%
愛　　　媛,腰痛症,68,44,442,10.0%
愛　　　媛,骨粗しょう症,24,23,442,5.2%
愛　　　媛,腎臓の病気,17,12,442,2.7%
愛　　　媛,前立腺肥大症,21,19,442,4.3%
愛　　　媛,閉経期又は閉経後障害（更年期障害等）,3,-,442,#VALUE!
愛　　　媛,骨折,10,7,442,1.6%
愛　　　媛,骨折以外のけが・やけど,8,4,442,0.9%
愛　　　媛,貧血・血液の病気,9,5,442,1.1%
愛　　　媛,悪性新生物（がん）,18,11,442,2.5%
愛　　　媛,妊娠・産褥（切迫流産、前置胎盤等）,1,-,442,#VALUE!
愛　　　媛,不妊症,1,-,442,#VALUE!
愛　　　媛,その他,38,12,442,2.7%
愛　　　媛,不　明,2,0,442,0.0%
愛　　　媛,不　　詳,2,1,442,0.2%
高　　　知,高　　　知,,,278,0.0%
高　　　知,通院者数,323,201,278,72.3%
高　　　知,糖尿病,45,32,278,11.5%
高　　　知,肥満症,3,2,278,0.7%
高　　　知,脂質異常症（高コレステロール血症等）,47,34,278,12.2%
高　　　知,甲状腺の病気,12,7,278,2.5%
高　　　知,うつ病やその他のこころの病気,15,4,278,1.4%
高　　　知,認知症,6,6,278,2.2%
高　　　知,パーキンソン病,1,1,278,0.4%
高　　　知,その他の神経の病気（神経痛・麻痺等）,6,4,278,1.4%
高　　　知,眼の病気,42,34,278,12.2%
高　　　知,耳の病気,8,7,278,2.5%
高　　　知,高血圧症,127,99,278,35.6%
高　　　知,脳卒中（脳出血、脳梗塞等）,13,11,278,4.0%
高　　　知,狭心症・心筋梗塞,17,15,278,5.4%
高　　　知,その他の循環器系の病気,17,13,278,4.7%
高　　　知,急性鼻咽頭炎（かぜ）,2,1,278,0.4%
高　　　知,アレルギー性鼻炎,15,6,278,2.2%
高　　　知,慢性閉塞性肺疾患（COPD）,2,2,278,0.7%
高　　　知,喘息,11,5,278,1.8%
高　　　知,その他の呼吸器系の病気,8,6,278,2.2%
高　　　知,胃・十二指腸の病気,8,6,278,2.2%
高　　　知,肝臓・胆のうの病気,7,5,278,1.8%
高　　　知,その他の消化器系の病気,10,7,278,2.5%
高　　　知,歯の病気,36,20,278,7.2%
高　　　知,アトピー性皮膚炎,6,1,278,0.4%
高　　　知,その他の皮膚の病気,12,7,278,2.5%
高　　　知,痛風,12,7,278,2.5%
高　　　知,関節リウマチ,8,5,278,1.8%
高　　　知,関節症,21,17,278,6.1%
高　　　知,肩こり症,18,11,278,4.0%
高　　　知,腰痛症,36,25,278,9.0%
高　　　知,骨粗しょう症,18,16,278,5.8%
高　　　知,腎臓の病気,10,8,278,2.9%
高　　　知,前立腺肥大症,10,9,278,3.2%
高　　　知,閉経期又は閉経後障害（更年期障害等）,2,-,278,#VALUE!
高　　　知,骨折,5,4,278,1.4%
高　　　知,骨折以外のけが・やけど,2,1,278,0.4%
高　　　知,貧血・血液の病気,4,2,278,0.7%
高　　　知,悪性新生物（がん）,11,8,278,2.9%
高　　　知,妊娠・産褥（切迫流産、前置胎盤等）,0,-,278,#VALUE!
高　　　知,不妊症,0,-,278,#VALUE!
高　　　知,その他,23,8,278,2.9%
高　　　知,不　明,1,1,278,0.4%
高　　　知,不　　詳,2,1,278,0.4%
福　　　岡,福　　　岡,,,"1,552",0.0%
福　　　岡,通院者数,2090,1064,"1,552",68.6%
福　　　岡,糖尿病,284,199,"1,552",12.8%
福　　　岡,肥満症,24,15,"1,552",1.0%
福　　　岡,脂質異常症（高コレステロール血症等）,307,188,"1,552",12.1%
福　　　岡,甲状腺の病気,89,37,"1,552",2.4%
福　　　岡,うつ病やその他のこころの病気,119,28,"1,552",1.8%
福　　　岡,認知症,34,33,"1,552",2.1%
福　　　岡,パーキンソン病,10,8,"1,552",0.5%
福　　　岡,その他の神経の病気（神経痛・麻痺等）,35,18,"1,552",1.2%
福　　　岡,眼の病気,263,197,"1,552",12.7%
福　　　岡,耳の病気,48,31,"1,552",2.0%
福　　　岡,高血圧症,681,489,"1,552",31.5%
福　　　岡,脳卒中（脳出血、脳梗塞等）,52,38,"1,552",2.4%
福　　　岡,狭心症・心筋梗塞,88,67,"1,552",4.3%
福　　　岡,その他の循環器系の病気,91,72,"1,552",4.6%
福　　　岡,急性鼻咽頭炎（かぜ）,13,4,"1,552",0.3%
福　　　岡,アレルギー性鼻炎,107,38,"1,552",2.4%
福　　　岡,慢性閉塞性肺疾患（COPD）,9,7,"1,552",0.5%
福　　　岡,喘息,71,25,"1,552",1.6%
福　　　岡,その他の呼吸器系の病気,46,30,"1,552",1.9%
福　　　岡,胃・十二指腸の病気,70,51,"1,552",3.3%
福　　　岡,肝臓・胆のうの病気,41,25,"1,552",1.6%
福　　　岡,その他の消化器系の病気,68,35,"1,552",2.3%
福　　　岡,歯の病気,285,143,"1,552",9.2%
福　　　岡,アトピー性皮膚炎,47,7,"1,552",0.5%
福　　　岡,その他の皮膚の病気,95,46,"1,552",3.0%
福　　　岡,痛風,45,20,"1,552",1.3%
福　　　岡,関節リウマチ,37,21,"1,552",1.4%
福　　　岡,関節症,90,60,"1,552",3.9%
福　　　岡,肩こり症,120,60,"1,552",3.9%
福　　　岡,腰痛症,245,153,"1,552",9.9%
福　　　岡,骨粗しょう症,101,91,"1,552",5.9%
福　　　岡,腎臓の病気,64,41,"1,552",2.6%
福　　　岡,前立腺肥大症,58,51,"1,552",3.3%
福　　　岡,閉経期又は閉経後障害（更年期障害等）,18,2,"1,552",0.1%
福　　　岡,骨折,45,27,"1,552",1.7%
福　　　岡,骨折以外のけが・やけど,29,8,"1,552",0.5%
福　　　岡,貧血・血液の病気,35,14,"1,552",0.9%
福　　　岡,悪性新生物（がん）,50,31,"1,552",2.0%
福　　　岡,妊娠・産褥（切迫流産、前置胎盤等）,8,-,"1,552",#VALUE!
福　　　岡,不妊症,10,-,"1,552",#VALUE!
福　　　岡,その他,147,41,"1,552",2.6%
福　　　岡,不　明,7,3,"1,552",0.2%
福　　　岡,不　　詳,10,5,"1,552",0.3%
佐　　　賀,佐　　　賀,,,284,0.0%
佐　　　賀,通院者数,366,207,284,72.9%
佐　　　賀,糖尿病,48,35,284,12.3%
佐　　　賀,肥満症,5,3,284,1.1%
佐　　　賀,脂質異常症（高コレステロール血症等）,57,39,284,13.7%
佐　　　賀,甲状腺の病気,12,7,284,2.5%
佐　　　賀,うつ病やその他のこころの病気,17,4,284,1.4%
佐　　　賀,認知症,5,5,284,1.8%
佐　　　賀,パーキンソン病,1,1,284,0.4%
佐　　　賀,その他の神経の病気（神経痛・麻痺等）,6,4,284,1.4%
佐　　　賀,眼の病気,56,45,284,15.8%
佐　　　賀,耳の病気,10,7,284,2.5%
佐　　　賀,高血圧症,129,93,284,32.7%
佐　　　賀,脳卒中（脳出血、脳梗塞等）,9,8,284,2.8%
佐　　　賀,狭心症・心筋梗塞,14,12,284,4.2%
佐　　　賀,その他の循環器系の病気,16,11,284,3.9%
佐　　　賀,急性鼻咽頭炎（かぜ）,1,0,284,0.0%
佐　　　賀,アレルギー性鼻炎,20,7,284,2.5%
佐　　　賀,慢性閉塞性肺疾患（COPD）,2,2,284,0.7%
佐　　　賀,喘息,10,4,284,1.4%
佐　　　賀,その他の呼吸器系の病気,9,6,284,2.1%
佐　　　賀,胃・十二指腸の病気,17,12,284,4.2%
佐　　　賀,肝臓・胆のうの病気,9,6,284,2.1%
佐　　　賀,その他の消化器系の病気,12,7,284,2.5%
佐　　　賀,歯の病気,51,28,284,9.9%
佐　　　賀,アトピー性皮膚炎,7,1,284,0.4%
佐　　　賀,その他の皮膚の病気,21,10,284,3.5%
佐　　　賀,痛風,10,6,284,2.1%
佐　　　賀,関節リウマチ,8,6,284,2.1%
佐　　　賀,関節症,19,13,284,4.6%
佐　　　賀,肩こり症,22,12,284,4.2%
佐　　　賀,腰痛症,41,27,284,9.5%
佐　　　賀,骨粗しょう症,22,19,284,6.7%
佐　　　賀,腎臓の病気,11,8,284,2.8%
佐　　　賀,前立腺肥大症,12,12,284,4.2%
佐　　　賀,閉経期又は閉経後障害（更年期障害等）,2,0,284,0.0%
佐　　　賀,骨折,7,4,284,1.4%
佐　　　賀,骨折以外のけが・やけど,5,1,284,0.4%
佐　　　賀,貧血・血液の病気,6,4,284,1.4%
佐　　　賀,悪性新生物（がん）,10,6,284,2.1%
佐　　　賀,妊娠・産褥（切迫流産、前置胎盤等）,1,-,284,#VALUE!
佐　　　賀,不妊症,1,-,284,#VALUE!
佐　　　賀,その他,21,5,284,1.8%
佐　　　賀,不　明,1,0,284,0.0%
佐　　　賀,不　　詳,2,1,284,0.4%
長　　　崎,長　　　崎,,,463,0.0%
長　　　崎,通院者数,598,340,463,73.4%
長　　　崎,糖尿病,82,56,463,12.1%
長　　　崎,肥満症,9,5,463,1.1%
長　　　崎,脂質異常症（高コレステロール血症等）,80,53,463,11.4%
長　　　崎,甲状腺の病気,19,10,463,2.2%
長　　　崎,うつ病やその他のこころの病気,23,5,463,1.1%
長　　　崎,認知症,10,10,463,2.2%
長　　　崎,パーキンソン病,3,2,463,0.4%
長　　　崎,その他の神経の病気（神経痛・麻痺等）,10,5,463,1.1%
長　　　崎,眼の病気,90,72,463,15.6%
長　　　崎,耳の病気,14,9,463,1.9%
長　　　崎,高血圧症,227,168,463,36.3%
長　　　崎,脳卒中（脳出血、脳梗塞等）,14,11,463,2.4%
長　　　崎,狭心症・心筋梗塞,30,26,463,5.6%
長　　　崎,その他の循環器系の病気,27,21,463,4.5%
長　　　崎,急性鼻咽頭炎（かぜ）,2,1,463,0.2%
長　　　崎,アレルギー性鼻炎,31,11,463,2.4%
長　　　崎,慢性閉塞性肺疾患（COPD）,3,2,463,0.4%
長　　　崎,喘息,24,11,463,2.4%
長　　　崎,その他の呼吸器系の病気,19,14,463,3.0%
長　　　崎,胃・十二指腸の病気,21,14,463,3.0%
長　　　崎,肝臓・胆のうの病気,16,11,463,2.4%
長　　　崎,その他の消化器系の病気,18,12,463,2.6%
長　　　崎,歯の病気,77,43,463,9.3%
長　　　崎,アトピー性皮膚炎,13,1,463,0.2%
長　　　崎,その他の皮膚の病気,30,15,463,3.2%
長　　　崎,痛風,17,10,463,2.2%
長　　　崎,関節リウマチ,15,10,463,2.2%
長　　　崎,関節症,32,23,463,5.0%
長　　　崎,肩こり症,37,20,463,4.3%
長　　　崎,腰痛症,76,54,463,11.7%
長　　　崎,骨粗しょう症,36,32,463,6.9%
長　　　崎,腎臓の病気,18,13,463,2.8%
長　　　崎,前立腺肥大症,22,20,463,4.3%
長　　　崎,閉経期又は閉経後障害（更年期障害等）,4,0,463,0.0%
長　　　崎,骨折,10,6,463,1.3%
長　　　崎,骨折以外のけが・やけど,7,3,463,0.6%
長　　　崎,貧血・血液の病気,10,6,463,1.3%
長　　　崎,悪性新生物（がん）,16,10,463,2.2%
長　　　崎,妊娠・産褥（切迫流産、前置胎盤等）,1,-,463,#VALUE!
長　　　崎,不妊症,1,-,463,#VALUE!
長　　　崎,その他,35,11,463,2.4%
長　　　崎,不　明,3,1,463,0.2%
長　　　崎,不　　詳,3,1,463,0.2%
熊　　　本,熊　　　本,,,622,0.0%
熊　　　本,通院者数,782,451,622,72.5%
熊　　　本,糖尿病,113,80,622,12.9%
熊　　　本,肥満症,8,5,622,0.8%
熊　　　本,脂質異常症（高コレステロール血症等）,124,77,622,12.4%
熊　　　本,甲状腺の病気,29,15,622,2.4%
熊　　　本,うつ病やその他のこころの病気,38,10,622,1.6%
熊　　　本,認知症,12,12,622,1.9%
熊　　　本,パーキンソン病,3,3,622,0.5%
熊　　　本,その他の神経の病気（神経痛・麻痺等）,12,6,622,1.0%
熊　　　本,眼の病気,106,85,622,13.7%
熊　　　本,耳の病気,18,12,622,1.9%
熊　　　本,高血圧症,299,216,622,34.7%
熊　　　本,脳卒中（脳出血、脳梗塞等）,18,14,622,2.3%
熊　　　本,狭心症・心筋梗塞,32,27,622,4.3%
熊　　　本,その他の循環器系の病気,41,34,622,5.5%
熊　　　本,急性鼻咽頭炎（かぜ）,4,2,622,0.3%
熊　　　本,アレルギー性鼻炎,45,17,622,2.7%
熊　　　本,慢性閉塞性肺疾患（COPD）,3,2,622,0.3%
熊　　　本,喘息,24,12,622,1.9%
熊　　　本,その他の呼吸器系の病気,20,14,622,2.3%
熊　　　本,胃・十二指腸の病気,30,23,622,3.7%
熊　　　本,肝臓・胆のうの病気,18,11,622,1.8%
熊　　　本,その他の消化器系の病気,23,15,622,2.4%
熊　　　本,歯の病気,94,51,622,8.2%
熊　　　本,アトピー性皮膚炎,9,2,622,0.3%
熊　　　本,その他の皮膚の病気,34,18,622,2.9%
熊　　　本,痛風,26,14,622,2.3%
熊　　　本,関節リウマチ,15,9,622,1.4%
熊　　　本,関節症,40,30,622,4.8%
熊　　　本,肩こり症,44,28,622,4.5%
熊　　　本,腰痛症,96,69,622,11.1%
熊　　　本,骨粗しょう症,40,36,622,5.8%
熊　　　本,腎臓の病気,20,13,622,2.1%
熊　　　本,前立腺肥大症,30,28,622,4.5%
熊　　　本,閉経期又は閉経後障害（更年期障害等）,4,1,622,0.2%
熊　　　本,骨折,10,7,622,1.1%
熊　　　本,骨折以外のけが・やけど,10,4,622,0.6%
熊　　　本,貧血・血液の病気,12,7,622,1.1%
熊　　　本,悪性新生物（がん）,16,10,622,1.6%
熊　　　本,妊娠・産褥（切迫流産、前置胎盤等）,1,-,622,#VALUE!
熊　　　本,不妊症,1,-,622,#VALUE!
熊　　　本,その他,43,12,622,1.9%
熊　　　本,不　明,2,1,622,0.2%
熊　　　本,不　　詳,5,3,622,0.5%
大　　　分,大　　　分,,,433,0.0%
大　　　分,通院者数,492,301,433,69.5%
大　　　分,糖尿病,76,55,433,12.7%
大　　　分,肥満症,8,5,433,1.2%
大　　　分,脂質異常症（高コレステロール血症等）,82,57,433,13.2%
大　　　分,甲状腺の病気,20,12,433,2.8%
大　　　分,うつ病やその他のこころの病気,24,7,433,1.6%
大　　　分,認知症,9,8,433,1.8%
大　　　分,パーキンソン病,2,2,433,0.5%
大　　　分,その他の神経の病気（神経痛・麻痺等）,9,6,433,1.4%
大　　　分,眼の病気,60,48,433,11.1%
大　　　分,耳の病気,13,10,433,2.3%
大　　　分,高血圧症,182,139,433,32.1%
大　　　分,脳卒中（脳出血、脳梗塞等）,12,10,433,2.3%
大　　　分,狭心症・心筋梗塞,20,17,433,3.9%
大　　　分,その他の循環器系の病気,24,20,433,4.6%
大　　　分,急性鼻咽頭炎（かぜ）,2,0,433,0.0%
大　　　分,アレルギー性鼻炎,22,9,433,2.1%
大　　　分,慢性閉塞性肺疾患（COPD）,2,1,433,0.2%
大　　　分,喘息,16,6,433,1.4%
大　　　分,その他の呼吸器系の病気,12,9,433,2.1%
大　　　分,胃・十二指腸の病気,16,11,433,2.5%
大　　　分,肝臓・胆のうの病気,10,7,433,1.6%
大　　　分,その他の消化器系の病気,15,10,433,2.3%
大　　　分,歯の病気,48,26,433,6.0%
大　　　分,アトピー性皮膚炎,8,1,433,0.2%
大　　　分,その他の皮膚の病気,19,9,433,2.1%
大　　　分,痛風,13,7,433,1.6%
大　　　分,関節リウマチ,12,9,433,2.1%
大　　　分,関節症,26,20,433,4.6%
大　　　分,肩こり症,32,21,433,4.8%
大　　　分,腰痛症,62,46,433,10.6%
大　　　分,骨粗しょう症,26,22,433,5.1%
大　　　分,腎臓の病気,16,12,433,2.8%
大　　　分,前立腺肥大症,15,14,433,3.2%
大　　　分,閉経期又は閉経後障害（更年期障害等）,2,0,433,0.0%
大　　　分,骨折,9,7,433,1.6%
大　　　分,骨折以外のけが・やけど,7,3,433,0.7%
大　　　分,貧血・血液の病気,9,7,433,1.6%
大　　　分,悪性新生物（がん）,14,10,433,2.3%
大　　　分,妊娠・産褥（切迫流産、前置胎盤等）,1,-,433,#VALUE!
大　　　分,不妊症,1,-,433,#VALUE!
大　　　分,その他,27,10,433,2.3%
大　　　分,不　明,1,0,433,0.0%
大　　　分,不　　詳,4,3,433,0.7%
宮　　　崎,宮　　　崎,,,382,0.0%
宮　　　崎,通院者数,461,264,382,69.1%
宮　　　崎,糖尿病,67,47,382,12.3%
宮　　　崎,肥満症,6,4,382,1.0%
宮　　　崎,脂質異常症（高コレステロール血症等）,63,42,382,11.0%
宮　　　崎,甲状腺の病気,21,11,382,2.9%
宮　　　崎,うつ病やその他のこころの病気,22,6,382,1.6%
宮　　　崎,認知症,7,6,382,1.6%
宮　　　崎,パーキンソン病,3,3,382,0.8%
宮　　　崎,その他の神経の病気（神経痛・麻痺等）,9,6,382,1.6%
宮　　　崎,眼の病気,58,44,382,11.5%
宮　　　崎,耳の病気,10,6,382,1.6%
宮　　　崎,高血圧症,182,133,382,34.8%
宮　　　崎,脳卒中（脳出血、脳梗塞等）,12,10,382,2.6%
宮　　　崎,狭心症・心筋梗塞,19,17,382,4.5%
宮　　　崎,その他の循環器系の病気,21,17,382,4.5%
宮　　　崎,急性鼻咽頭炎（かぜ）,2,1,382,0.3%
宮　　　崎,アレルギー性鼻炎,19,7,382,1.8%
宮　　　崎,慢性閉塞性肺疾患（COPD）,2,1,382,0.3%
宮　　　崎,喘息,13,6,382,1.6%
宮　　　崎,その他の呼吸器系の病気,9,7,382,1.8%
宮　　　崎,胃・十二指腸の病気,12,9,382,2.4%
宮　　　崎,肝臓・胆のうの病気,9,6,382,1.6%
宮　　　崎,その他の消化器系の病気,11,7,382,1.8%
宮　　　崎,歯の病気,43,23,382,6.0%
宮　　　崎,アトピー性皮膚炎,9,0,382,0.0%
宮　　　崎,その他の皮膚の病気,19,9,382,2.4%
宮　　　崎,痛風,13,8,382,2.1%
宮　　　崎,関節リウマチ,9,6,382,1.6%
宮　　　崎,関節症,23,17,382,4.5%
宮　　　崎,肩こり症,29,20,382,5.2%
宮　　　崎,腰痛症,51,38,382,9.9%
宮　　　崎,骨粗しょう症,26,23,382,6.0%
宮　　　崎,腎臓の病気,13,9,382,2.4%
宮　　　崎,前立腺肥大症,17,15,382,3.9%
宮　　　崎,閉経期又は閉経後障害（更年期障害等）,3,0,382,0.0%
宮　　　崎,骨折,8,6,382,1.6%
宮　　　崎,骨折以外のけが・やけど,5,2,382,0.5%
宮　　　崎,貧血・血液の病気,8,5,382,1.3%
宮　　　崎,悪性新生物（がん）,10,6,382,1.6%
宮　　　崎,妊娠・産褥（切迫流産、前置胎盤等）,1,-,382,#VALUE!
宮　　　崎,不妊症,1,-,382,#VALUE!
宮　　　崎,その他,26,7,382,1.8%
宮　　　崎,不　明,2,1,382,0.3%
宮　　　崎,不　　詳,2,2,382,0.5%
鹿　児　島,鹿　児　島,,,528,0.0%
鹿　児　島,通院者数,668,364,528,68.9%
鹿　児　島,糖尿病,93,63,528,11.9%
鹿　児　島,肥満症,10,6,528,1.1%
鹿　児　島,脂質異常症（高コレステロール血症等）,93,60,528,11.4%
鹿　児　島,甲状腺の病気,24,12,528,2.3%
鹿　児　島,うつ病やその他のこころの病気,28,6,528,1.1%
鹿　児　島,認知症,9,9,528,1.7%
鹿　児　島,パーキンソン病,3,3,528,0.6%
鹿　児　島,その他の神経の病気（神経痛・麻痺等）,12,6,528,1.1%
鹿　児　島,眼の病気,98,73,528,13.8%
鹿　児　島,耳の病気,14,10,528,1.9%
鹿　児　島,高血圧症,260,184,528,34.8%
鹿　児　島,脳卒中（脳出血、脳梗塞等）,16,12,528,2.3%
鹿　児　島,狭心症・心筋梗塞,29,22,528,4.2%
鹿　児　島,その他の循環器系の病気,31,25,528,4.7%
鹿　児　島,急性鼻咽頭炎（かぜ）,2,0,528,0.0%
鹿　児　島,アレルギー性鼻炎,30,8,528,1.5%
鹿　児　島,慢性閉塞性肺疾患（COPD）,2,2,528,0.4%
鹿　児　島,喘息,20,7,528,1.3%
鹿　児　島,その他の呼吸器系の病気,15,10,528,1.9%
鹿　児　島,胃・十二指腸の病気,18,14,528,2.7%
鹿　児　島,肝臓・胆のうの病気,12,8,528,1.5%
鹿　児　島,その他の消化器系の病気,18,10,528,1.9%
鹿　児　島,歯の病気,76,35,528,6.6%
鹿　児　島,アトピー性皮膚炎,11,2,528,0.4%
鹿　児　島,その他の皮膚の病気,26,11,528,2.1%
鹿　児　島,痛風,18,10,528,1.9%
鹿　児　島,関節リウマチ,16,10,528,1.9%
鹿　児　島,関節症,36,24,528,4.5%
鹿　児　島,肩こり症,42,24,528,4.5%
鹿　児　島,腰痛症,74,50,528,9.5%
鹿　児　島,骨粗しょう症,35,32,528,6.1%
鹿　児　島,腎臓の病気,18,13,528,2.5%
鹿　児　島,前立腺肥大症,19,16,528,3.0%
鹿　児　島,閉経期又は閉経後障害（更年期障害等）,3,0,528,0.0%
鹿　児　島,骨折,10,7,528,1.3%
鹿　児　島,骨折以外のけが・やけど,10,4,528,0.8%
鹿　児　島,貧血・血液の病気,11,6,528,1.1%
鹿　児　島,悪性新生物（がん）,16,8,528,1.5%
鹿　児　島,妊娠・産褥（切迫流産、前置胎盤等）,1,-,528,#VALUE!
鹿　児　島,不妊症,1,-,528,#VALUE!
鹿　児　島,その他,37,11,528,2.1%
鹿　児　島,不　明,3,1,528,0.2%
鹿　児　島,不　　詳,3,2,528,0.4%
沖　　　縄,沖　　　縄,,,399,0.0%
沖　　　縄,通院者数,519,254,399,63.7%
沖　　　縄,糖尿病,65,44,399,11.0%
沖　　　縄,肥満症,12,6,399,1.5%
